"Date","Price","Open","High","Low","Vol.","Change %"
"24-04-2025","2,901.40","2,917.80","2,928.00","2,865.00","2.49M","-0.56%"
"23-04-2025","2,917.80","2,830.00","2,923.00","2,826.00","3.91M","3.57%"
"22-04-2025","2,817.10","2,765.00","2,822.00","2,756.00","3.19M","1.92%"
"21-04-2025","2,764.00","2,699.90","2,774.00","2,665.90","3.12M","3.16%"
"17-04-2025","2,679.40","2,632.00","2,682.80","2,602.40","2.64M","1.70%"
"16-04-2025","2,634.60","2,660.00","2,665.00","2,618.30","3.07M","-0.43%"
"15-04-2025","2,646.00","2,606.00","2,690.00","2,606.00","3.29M","2.54%"
"11-04-2025","2,580.35","2,549.00","2,604.00","2,532.05","3.60M","2.27%"
"09-04-2025","2,523.10","2,540.00","2,571.95","2,515.95","3.35M","-0.02%"
"08-04-2025","2,523.65","2,510.00","2,550.00","2,454.00","4.25M","1.30%"
"07-04-2025","2,491.25","2,425.00","2,524.65","2,425.00","3.94M","-4.06%"
"04-04-2025","2,596.55","2,614.95","2,631.50","2,557.05","3.60M","-0.57%"
"03-04-2025","2,611.45","2,607.75","2,652.40","2,600.25","2.36M","-0.99%"
"02-04-2025","2,637.55","2,631.10","2,660.00","2,625.30","2.24M","-0.01%"
"01-04-2025","2,637.90","2,652.80","2,728.00","2,623.15","3.30M","-1.05%"
"28-03-2025","2,665.80","2,735.80","2,739.70","2,635.00","6.07M","-2.46%"
"27-03-2025","2,733.00","2,735.00","2,751.00","2,695.55","4.33M","-0.34%"
"26-03-2025","2,742.25","2,751.30","2,795.00","2,737.05","3.11M","0.23%"
"25-03-2025","2,736.00","2,774.70","2,802.45","2,725.05","3.58M","-1.39%"
"24-03-2025","2,774.70","2,815.30","2,822.15","2,709.40","5.40M","-0.97%"
"21-03-2025","2,801.85","2,839.10","2,893.00","2,781.25","3.82M","-0.93%"
"20-03-2025","2,828.10","2,803.75","2,847.00","2,801.00","2.35M","1.40%"
"19-03-2025","2,789.10","2,795.00","2,831.90","2,779.55","2.44M","-0.08%"
"18-03-2025","2,791.40","2,732.30","2,798.00","2,715.05","3.52M","3.19%"
"17-03-2025","2,705.15","2,635.00","2,727.05","2,635.00","2.53M","2.33%"
"13-03-2025","2,643.50","2,677.10","2,686.35","2,618.30","2.45M","-0.37%"
"12-03-2025","2,653.30","2,645.60","2,678.00","2,636.10","3.45M","0.29%"
"11-03-2025","2,645.60","2,684.75","2,685.00","2,613.15","3.62M","-2.11%"
"10-03-2025","2,702.60","2,695.00","2,734.65","2,665.10","2.52M","-0.93%"
"07-03-2025","2,727.85","2,721.30","2,765.95","2,708.10","1.89M","-0.53%"
"06-03-2025","2,742.40","2,748.00","2,766.85","2,695.00","3.71M","0.58%"
"05-03-2025","2,726.60","2,661.95","2,736.90","2,642.65","3.67M","4.33%"
"04-03-2025","2,613.35","2,561.00","2,627.30","2,550.00","1.98M","0.06%"
