"Date","Price","Open","High","Low","Vol.","Change %"
"30-04-2025","1,864.50","1,837.00","1,876.90","1,827.00","9.14M","2.23%"
"29-04-2025","1,823.80","1,823.70","1,847.80","1,817.60","4.68M","0.11%"
"28-04-2025","1,821.80","1,836.00","1,838.90","1,813.40","3.30M","0.25%"
"25-04-2025","1,817.20","1,846.70","1,861.70","1,806.00","4.57M","-1.54%"
"24-04-2025","1,845.60","1,874.50","1,877.80","1,839.50","5.18M","-1.91%"
"23-04-2025","1,881.60","1,867.00","1,885.90","1,836.10","6.86M","1.59%"
"22-04-2025","1,852.20","1,888.00","1,888.00","1,836.80","6.16M","-1.66%"
"21-04-2025","1,883.40","1,898.40","1,904.30","1,868.60","3.50M","-0.30%"
"17-04-2025","1,889.10","1,834.00","1,897.70","1,825.70","10.89M","3.65%"
"16-04-2025","1,822.60","1,802.40","1,826.50","1,794.10","6.18M","1.32%"
"15-04-2025","1,798.80","1,808.20","1,820.00","1,781.10","10.31M","2.40%"
"11-04-2025","1,756.60","1,760.00","1,767.00","1,732.35","8.34M","2.39%"
"09-04-2025","1,715.55","1,719.65","1,726.85","1,711.60","5.60M","-0.28%"
"08-04-2025","1,720.40","1,720.70","1,742.30","1,706.80","7.21M","2.00%"
"07-04-2025","1,686.65","1,730.00","1,774.75","1,669.40","14.87M","-3.26%"
"04-04-2025","1,743.45","1,754.50","1,770.80","1,740.00","7.82M","-0.15%"
"03-04-2025","1,746.00","1,748.00","1,754.95","1,735.45","2.34M","-0.49%"
"02-04-2025","1,754.60","1,720.00","1,760.40","1,716.95","6.43M","1.77%"
"01-04-2025","1,724.15","1,715.00","1,765.00","1,708.45","6.77M","-0.53%"
"28-03-2025","1,733.40","1,733.30","1,745.75","1,660.00","4.13M","0.50%"
"27-03-2025","1,724.70","1,739.95","1,746.40","1,713.25","6.22M","-0.80%"
"26-03-2025","1,738.55","1,739.15","1,765.00","1,726.15","7.14M","0.47%"
"25-03-2025","1,730.50","1,725.00","1,740.50","1,706.10","4.86M","0.68%"
"24-03-2025","1,718.80","1,740.00","1,740.00","1,714.85","4.12M","-0.41%"
"21-03-2025","1,725.80","1,709.65","1,731.40","1,692.00","14.72M","1.21%"
"20-03-2025","1,705.25","1,660.00","1,709.65","1,646.10","12.07M","4.16%"
"19-03-2025","1,637.15","1,635.00","1,642.05","1,627.50","6.28M","0.61%"
"18-03-2025","1,627.30","1,649.50","1,655.00","1,622.10","6.54M","-0.72%"
"17-03-2025","1,639.15","1,612.20","1,648.40","1,612.20","6.41M","0.41%"
"13-03-2025","1,632.50","1,650.80","1,656.90","1,629.60","8.32M","-0.63%"
"12-03-2025","1,642.85","1,690.00","1,716.65","1,634.00","9.91M","-1.21%"
"11-03-2025","1,662.95","1,630.00","1,676.40","1,624.05","6.08M","1.96%"
"10-03-2025","1,630.95","1,640.00","1,654.90","1,626.60","3.78M","0.02%"
"07-03-2025","1,630.70","1,629.00","1,642.40","1,615.60","3.04M","0.23%"
"06-03-2025","1,626.90","1,618.00","1,631.75","1,590.45","5.17M","0.53%"
"05-03-2025","1,618.25","1,578.00","1,626.10","1,577.10","6.30M","2.72%"
"04-03-2025","1,575.35","1,589.00","1,590.50","1,568.00","5.22M","-1.28%"
