"Date","Price","Open","High","Low","Vol.","Change %"
"17-04-2025","376.27","372.94","379.57","368.22","14.34M","0.89%"
"16-04-2025","372.94","378.36","378.36","371.46","12.32M","-0.99%"
"15-04-2025","376.66","371.70","380.36","370.88","19.72M","4.56%"
"11-04-2025","360.23","369.28","370.97","357.78","21.06M","2.08%"
"09-04-2025","352.87","355.96","360.14","351.75","17.48M","-1.01%"
"08-04-2025","356.47","357.90","367.22","353.66","20.99M","1.57%"
"07-04-2025","350.96","339.31","352.33","324.33","49.46M","-5.56%"
"04-04-2025","371.61","393.49","393.49","369.28","26.62M","-6.13%"
"03-04-2025","395.88","399.55","404.99","395.01","13.47M","-2.67%"
"02-04-2025","406.75","408.60","408.84","400.82","8.03M","0.01%"
"01-04-2025","406.72","405.93","412.77","403.03","9.59M","-0.39%"
"28-03-2025","408.29","406.72","414.65","405.18","16.01M","0.88%"
"27-03-2025","404.72","404.39","409.60","400.21","34.24M","-5.61%"
"26-03-2025","428.76","430.00","434.57","428.00","9.36M","-0.29%"
"25-03-2025","430.00","435.26","437.71","427.61","13.62M","-0.45%"
"24-03-2025","431.93","429.81","434.36","425.00","11.67M","1.50%"
"21-03-2025","425.55","419.52","426.79","416.83","14.82M","1.87%"
"20-03-2025","417.74","414.68","419.34","411.05","9.71M","1.14%"
"19-03-2025","413.02","414.92","415.13","410.78","9.34M","0.32%"
"18-03-2025","411.68","402.57","412.68","401.91","11.24M","2.87%"
"17-03-2025","400.18","402.60","403.45","398.00","9.17M","0.85%"
"13-03-2025","396.82","405.99","406.72","393.25","14.00M","-1.92%"
"12-03-2025","404.57","396.22","406.75","394.85","18.73M","3.12%"
"11-03-2025","392.31","387.44","394.19","386.50","9.53M","-0.02%"
"10-03-2025","392.37","392.46","396.07","389.47","10.31M","-0.02%"
"07-03-2025","392.46","387.44","394.40","384.41","10.12M","1.35%"
"06-03-2025","387.23","395.46","397.09","384.78","16.99M","-0.18%"
"05-03-2025","387.92","374.73","388.41","374.48","12.37M","3.49%"
"04-03-2025","374.85","371.37","380.87","371.09","11.88M","-0.31%"
